   44772,         1,      8.390411,     28.299779,     34.052125,      6.643657,
   44774,         3,      8.295065,     27.599130,     34.052125,      3.271976,
   44798,         1,     10.345010,     25.536107,     33.848001,      2.896316,
   44824,         2,     11.441492,     25.030083,     34.052125,      3.396503,
   44827,         3,     11.965896,     24.601909,     33.848001,      1.780878,
   44858,         3,     12.490300,     24.173734,     33.643877,      2.701565,
   44862,         1,     12.967032,     23.395235,     34.052125,      4.558405,
   44864,         2,     12.871685,     22.694586,     34.052125,      3.271879,
   44865,         1,     13.491436,     22.967061,     33.848001,      1.759178,
   44905,         1,     14.015841,     22.538886,     33.643877,      1.791870,
   44907,         1,     13.920494,     21.838237,     33.643877,      1.853843,
   45031,         3,     17.448306,     17.790043,     34.052125,      3.932639,
   45032,         3,     18.068057,     18.062518,     33.848001,      2.198246,
   45033,         1,     17.972710,     17.361868,     33.848001,      6.362526,
   45099,         1,     18.497115,     16.933694,     33.643877,      1.949576,
   45101,         1,     19.069192,     16.855844,     34.052125,      5.336915,
   45103,         1,     18.973846,     16.155195,     34.052125,      2.693530,
   45104,         3,     19.593597,     16.427670,     33.848001,      4.793045,
   45726,         1,      8.009026,     29.778927,     33.643877,      1.949576,
   45727,         1,      8.581104,     29.701077,     34.052125,      5.336915,
   45729,         1,      8.485758,     29.000428,     34.052125,      2.693530,
   45730,         3,      9.105508,     29.272902,     33.848001,      4.793045,
   45766,         1,     11.536838,     25.730732,     34.052125,      4.151152,
   45798,         1,     13.062378,     24.095884,     34.052125,      2.474269,
   45800,         1,     13.586782,     23.667710,     33.848001,      2.868486,
   45832,         2,     14.206533,     23.940185,     33.643877,      2.884542,
   45834,         1,     14.111187,     23.239535,     33.643877,      2.384014,
   45838,         3,     14.587918,     22.461037,     34.052125,      2.512876,
   45839,         2,     15.207669,     22.733511,     33.848001,      4.801726,
   45882,         2,     15.636727,     21.604688,     33.643877,      2.612267,
   45884,         2,     16.208805,     21.526838,     34.052125,      4.175515,
   45886,         3,     16.113458,     20.826189,     34.052125,      5.701312,
   45942,         3,     17.638998,     19.191341,     34.052125,      1.912115,
   46005,         2,     19.259885,     18.257142,     34.052125,      2.113279,
   46007,         2,     19.164539,     17.556493,     34.052125,      2.343574,
   46008,         3,     19.784289,     17.828968,     33.848001,      4.462069,
   46496,         2,     10.297336,     29.467527,     34.052125,      6.913296,
   46500,         3,     10.726395,     28.338704,     33.848001,      1.981892,
   46538,         2,     13.253070,     25.497182,     34.052125,      4.347911,
   46566,         2,     14.301879,     24.640834,     33.643877,      2.213400,
   46568,         3,     14.873957,     24.562984,     34.052125,      1.791155,
   46571,         3,     15.398361,     24.134809,     33.848001,      5.261920,
   46572,         1,     15.303015,     23.434160,     33.848001,      4.934089,
   46612,         3,     16.923901,     22.499961,     33.848001,      2.054221,
   46719,         1,     19.355231,     18.957791,     34.052125,      3.191511,
   47081,         1,     10.917087,     29.740002,     33.848001,      3.194641,
   47083,         3,     11.441492,     29.311827,     33.643877,      4.812225,
   47085,         3,     12.013569,     29.233977,     34.052125,     10.659896,
   47088,         2,     12.537974,     28.805803,     33.848001,      3.008278,
   47089,         3,     12.442627,     28.105154,     33.848001,      2.202367,
   47102,         3,     13.539109,     27.599130,     34.052125,      3.271976,
   47104,         1,     13.443763,     26.898481,     34.052125,      2.164785,
   47131,         1,     15.589054,     25.536107,     33.848001,      2.896316,
   47164,         1,     16.494843,     23.628785,     34.052125,      1.986617,
   47202,         3,     17.543652,     22.772436,     33.643877,      2.308454,
   47204,         2,     18.115730,     22.694586,     34.052125,      3.271879,
   47206,         3,     18.020383,     21.993937,     34.052125,      2.537419,
   47250,         1,     19.164539,     21.838237,     33.643877,      1.853843,
   47515,         2,     12.633320,     29.506452,     33.848001,      7.049888,
   47517,         1,     13.253070,     29.778927,     33.643877,      1.949576,
   47521,         1,     13.729802,     29.000428,     34.052125,      2.693530,
   47523,         1,     13.634456,     28.299779,     34.052125,      6.643657,
   47565,         1,     16.780882,     25.730732,     34.052125,      4.151152,
   47567,         2,     16.685536,     25.030083,     34.052125,      3.396503,
   47569,         3,     17.209940,     24.601909,     33.848001,      1.780878,
   47598,         3,     17.734345,     24.173734,     33.643877,      2.701565,
   47600,         1,     18.306422,     24.095884,     34.052125,      2.474269,
   47602,         1,     18.211076,     23.395235,     34.052125,      4.558405,
   47603,         1,     18.830827,     23.667710,     33.848001,      2.868486,
   47604,         1,     18.735480,     22.967061,     33.848001,      1.759178,
   47640,         1,     19.355231,     23.239535,     33.643877,      2.384014,
   47642,         1,     19.259885,     22.538886,     33.643877,      1.791870,
   47644,         3,     19.831962,     22.461037,     34.052125,      2.512876,
   47817,         1,     13.825148,     29.701077,     34.052125,      5.336915,
   47818,         3,     14.349552,     29.272902,     33.848001,      4.793045,
   47828,         3,     15.970439,     28.338704,     33.848001,      1.981892,
   47873,         2,     18.497115,     25.497182,     34.052125,      4.347911,
   47905,         2,     19.545924,     24.640834,     33.643877,      2.213400,
   47907,         2,     19.450577,     23.940185,     33.643877,      2.884542,
   48011,         2,     15.541381,     29.467527,     34.052125,      6.913296,
   48012,         1,     16.161131,     29.740002,     33.848001,      3.194641,
   48017,         3,     16.685536,     29.311827,     33.643877,      4.812225,
   48024,         3,     17.686672,     28.105154,     33.848001,      2.202367,
   48041,         1,     18.687807,     26.898481,     34.052125,      2.164785,
